date,partner,n,n_coop,n_conflict,goldstein_mean,mentions_sum,sources_sum,articles_sum
2023-03-20,UKR,1,0,1,-2.0,5,,
2023-03-20,USA,53,36,17,0.849,339,,
2023-03-20,YEM,5,0,5,-5.0,6,,
2023-03-21,AFG,2,1,1,-1.5,12,,
2023-03-21,AFR,4,2,2,0.1,99,,
2023-03-21,ARE,5,3,2,-0.5,12,,
2023-03-21,ATG,3,0,3,-3.333,12,,
2023-03-21,AUS,6,6,0,2.35,14,,
2023-03-21,BGD,9,7,2,-0.289,32,,
2023-03-21,BRA,2,2,0,2.35,2,,
2023-03-21,CAN,6,6,0,2.35,10,,
2023-03-21,CHN,21,8,13,-3.31,146,,
2023-03-21,COK,2,2,0,2.35,2,,
2023-03-21,EGY,2,2,0,7.4,6,,
2023-03-21,EUR,2,2,0,5.2,20,,
2023-03-21,FRA,2,2,0,8.0,30,,
2023-03-21,GBR,60,38,22,0.255,314,,
2023-03-21,IDN,2,2,0,2.35,2,,
2023-03-21,IRN,1,1,0,3.4,2,,
2023-03-21,JPN,78,78,0,2.794,360,,
2023-03-21,KOR,12,12,0,5.542,67,,
2023-03-21,KWT,3,3,0,3.467,25,,
2023-03-21,LBN,2,1,1,0.75,11,,
2023-03-21,LKA,3,3,0,4.467,18,,
2023-03-21,MAR,2,2,0,2.35,2,,
2023-03-21,MEX,2,0,2,-6.5,6,,
2023-03-21,MMR,3,1,2,-6.467,14,,
2023-03-21,NOR,2,2,0,3.4,5,,
2023-03-21,NPL,6,3,3,-3.833,31,,
2023-03-21,PAK,7,3,4,-1.2,15,,
2023-03-21,RUS,3,0,3,-2.0,5,,
2023-03-21,SAS,1,1,0,-2.0,10,,
2023-03-21,SAU,5,4,1,1.48,24,,
2023-03-21,SEA,1,1,0,3.4,3,,
2023-03-21,SGP,1,0,1,-2.0,6,,
2023-03-21,THA,1,1,0,10.0,2,,
2023-03-21,TUR,3,3,0,4.0,4,,
2023-03-21,TWN,2,2,0,7.4,6,,
2023-03-21,USA,42,31,11,0.995,304,,
2023-03-21,UZB,2,2,0,1.0,12,,
2023-03-21,VNM,2,2,0,2.35,2,,
2023-03-21,ZAF,1,1,0,3.0,6,,
2023-03-22,AFG,3,0,3,-4.0,7,,
2023-03-22,AUS,7,7,0,3.014,14,,
2023-03-22,BGD,38,35,3,3.274,73,,
2023-03-22,CHN,9,0,9,-9.378,30,,
2023-03-22,DEU,7,7,0,3.571,18,,
2023-03-22,EUR,1,0,1,-5.0,3,,
2023-03-22,FRA,4,4,0,8.0,16,,
2023-03-22,GBR,5,5,0,1.6,18,,
2023-03-22,GRC,3,2,1,-1.767,12,,
2023-03-22,IRL,2,0,2,-2.0,5,,
2023-03-22,JPN,10,10,0,2.25,24,,
2023-03-22,LKA,2,2,0,4.0,4,,
2023-03-22,NPL,24,14,10,-0.862,61,,
2023-03-22,PAK,2,0,2,-7.2,6,,
2023-03-22,RUS,1,1,0,1.0,6,,
2023-03-22,USA,17,11,6,-0.724,72,,
2023-03-24,AFG,5,5,0,-0.16,12,,
2023-03-24,AFR,14,12,2,1.521,55,,
2023-03-24,ALB,3,3,0,1.0,18,,
2023-03-24,ARE,7,6,1,3.429,69,,
2023-03-24,ASA,5,5,0,2.38,40,,
2023-03-24,AUS,8,8,0,2.35,32,,
2023-03-24,BEL,4,2,2,-0.5,14,,
2023-03-24,BGD,40,34,6,2.83,89,,
2023-03-24,BHR,1,1,0,-0.4,3,,
2023-03-24,BTN,2,0,2,-5.0,28,,
2023-03-24,BWA,1,1,0,1.0,6,,
2023-03-24,CAN,5,5,0,2.26,8,,
2023-03-24,CHN,28,13,15,-1.821,147,,
2023-03-24,DEU,2,0,2,-6.5,90,,
2023-03-24,EUR,18,16,2,0.928,268,,
2023-03-24,FRA,6,4,2,-0.1,12,,
2023-03-24,GBR,56,30,26,-1.42,368,,
2023-03-24,IDN,3,3,0,3.4,5,,
2023-03-24,IRN,13,13,0,3.192,131,,
2023-03-24,ITA,5,5,0,2.26,12,,
2023-03-24,JOR,1,1,0,-2.0,10,,
2023-03-24,JPN,8,7,1,4.025,34,,
2023-03-24,KHM,2,2,0,8.0,8,,
2023-03-24,KWT,4,4,0,2.125,24,,
2023-03-24,LKA,16,8,8,-1.263,34,,
2023-03-24,MDV,4,0,4,-7.0,12,,
2023-03-24,MEA,2,2,0,2.35,10,,
2023-03-24,MMR,2,1,1,0.7,17,,
2023-03-24,NGA,9,3,6,-2.333,24,,
2023-03-24,NLD,2,0,2,-5.0,6,,
2023-03-24,NOR,6,5,1,2.067,18,,
2023-03-24,NPL,10,6,4,0.87,36,,
2023-03-24,OMN,2,0,2,-5.0,2,,
2023-03-24,PAK,19,13,6,-0.195,90,,
2023-03-24,PRY,1,1,0,-2.0,6,,
2023-03-24,RUS,7,4,3,-0.957,40,,
2023-03-24,SAS,2,2,0,2.35,2,,
2023-03-24,SAU,5,2,3,-2.06,42,,
2023-03-24,SEA,2,2,0,2.35,8,,
2023-03-24,TUR,1,1,0,7.0,4,,
2023-03-24,USA,89,75,14,1.519,510,,
2023-03-24,YEM,1,0,1,-4.0,10,,
2023-03-25,AFG,1,0,1,-7.0,4,,
2023-03-25,AFR,7,7,0,3.529,36,,
2023-03-25,ARE,4,4,0,2.35,12,,
2023-03-25,ASA,2,2,0,1.0,6,,
2023-03-25,AUS,9,8,1,1.533,22,,
2023-03-25,BGD,13,9,4,2.069,63,,
2023-03-25,BRA,4,4,0,4.0,6,,
2023-03-25,BRB,1,1,0,4.0,2,,
2023-03-25,BTN,2,2,0,1.5,8,,
2023-03-25,CAN,8,8,0,0.925,12,,
2023-03-25,CAS,5,2,3,0.08,12,,
2023-03-25,CHN,39,30,9,1.1,150,,
2023-03-25,DEU,2,2,0,4.3,5,,
2023-03-25,EUR,2,2,0,2.35,4,,
2023-03-25,FRA,4,4,0,6.2,6,,
2023-03-25,GBR,37,15,22,-2.181,126,,
2023-03-25,IRN,2,2,0,7.0,2,,
2023-03-25,IRQ,1,1,0,3.5,1,,
2023-03-25,JPN,2,2,0,4.6,20,,
2023-03-25,KOR,6,6,0,2.35,8,,
2023-03-25,KWT,3,3,0,2.2,8,,
2023-03-25,LKA,4,1,3,-2.75,24,,
2023-03-25,MDV,3,3,0,2.9,31,,
2023-03-25,MMR,3,1,2,-1.933,27,,
2023-03-25,MOZ,3,0,3,-6.267,12,,
2023-03-25,MUS,5,5,0,2.26,8,,
2023-03-25,NGA,1,1,0,3.4,3,,
2023-03-25,NPL,8,4,4,-1.65,34,,
2023-03-25,NZL,1,1,0,7.4,10,,
2023-03-25,OMN,4,0,4,-5.0,6,,
2023-03-25,PAK,21,16,5,1.31,97,,
2023-03-25,POL,3,3,0,3.9,40,,
2023-03-25,RUS,7,3,4,0.714,14,,
2023-03-25,SAU,3,3,0,4.467,11,,
2023-03-25,SGP,7,7,0,2.714,200,,
2023-03-25,USA,67,45,22,0.519,683,,
2023-03-25,ZAF,2,2,0,3.0,6,,
2023-03-26,AFG,4,0,4,-6.0,20,,
2023-03-26,AFR,5,2,3,-3.3,28,,
2023-03-26,ARE,3,3,0,2.7,14,,
2023-03-26,AUS,7,5,2,0.4,17,,
2023-03-26,BGD,21,20,1,2.433,164,,
2023-03-26,BTN,8,7,1,2.562,80,,
2023-03-26,CAN,32,27,5,0.484,409,,
2023-03-26,CHN,18,7,11,-2.389,84,,
2023-03-26,DEU,2,2,0,8.0,20,,
2023-03-26,EGY,1,0,1,-4.4,6,,
2023-03-26,EUR,3,2,1,1.2,16,,
2023-03-26,FRA,1,0,1,-7.0,2,,
2023-03-26,GBR,30,15,15,-1.427,116,,
2023-03-26,HTI,2,1,1,-5.0,12,,
2023-03-26,IRN,2,2,0,4.0,4,,
2023-03-26,JPN,8,8,0,1.863,12,,
2023-03-26,KOR,1,1,0,0.0,3,,
2023-03-26,LKA,1,1,0,4.0,19,,
2023-03-26,MDV,1,1,0,4.0,19,,
2023-03-26,MMR,5,3,2,-4.24,48,,
2023-03-26,NGA,1,0,1,-10.0,1,,
2023-03-26,NPL,24,22,2,1.396,112,,
2023-03-26,PAK,20,15,5,-0.095,66,,
2023-03-26,POL,2,0,2,-7.0,6,,
2023-03-26,QAT,2,2,0,4.0,3,,
2023-03-26,RUS,6,6,0,1.9,22,,
2023-03-26,SAS,4,2,2,-1.7,20,,
2023-03-26,SEA,1,1,0,3.5,8,,
2023-03-26,SGP,2,2,0,1.0,10,,
2023-03-26,THA,1,0,1,-5.0,1,,
2023-03-26,UKR,2,2,0,-0.4,4,,
2023-03-26,USA,64,43,21,0.394,345,,
2023-03-27,AFG,1,0,1,-9.5,6,,
2023-03-27,AFR,6,6,0,2.35,32,,
2023-03-27,ARE,16,14,2,1.45,132,,
2023-03-27,BGD,9,5,4,0.756,105,,
2023-03-27,BHR,1,1,0,0.4,2,,
2023-03-27,BLR,4,4,0,1.675,20,,
2023-03-27,BTN,2,2,0,7.0,4,,
2023-03-27,CAN,19,13,6,0.332,77,,
2023-03-27,CHE,2,2,0,0.0,5,,
2023-03-27,CHN,67,45,22,1.773,416,,
2023-03-27,CRB,1,1,0,0.0,36,,
2023-03-27,CZE,3,3,0,5.0,6,,
2023-03-27,DEU,2,1,1,-1.5,6,,
2023-03-27,FRA,4,4,0,2.35,12,,
2023-03-27,GBR,48,40,8,1.698,173,,
2023-03-27,IDN,1,1,0,6.4,6,,
2023-03-27,ISR,1,0,1,-4.0,6,,
2023-03-27,ITA,1,0,1,-10.0,6,,
2023-03-27,JPN,4,4,0,5.2,36,,
2023-03-27,KOR,2,0,2,-2.0,10,,
2023-03-27,KWT,6,6,0,1.6,28,,
2023-03-27,LBY,4,2,2,-1.3,8,,
2023-03-27,LKA,9,6,3,1.122,19,,
2023-03-27,MCO,2,2,0,2.35,80,,
2023-03-27,MDV,6,2,4,-2.333,32,,
2023-03-27,MMR,9,7,2,0.722,39,,
2023-03-27,MNG,2,2,0,0.0,12,,
2023-03-27,MOZ,1,1,0,6.4,6,,
2023-03-27,MUS,2,2,0,2.35,8,,
2023-03-27,NAM,1,0,1,-7.2,12,,
2023-03-27,NOR,1,1,0,3.4,12,,
2023-03-27,NPL,25,13,12,-0.9,85,,
2023-03-27,OMN,5,5,0,1.8,20,,
2023-03-27,PAK,32,26,6,0.491,323,,
2023-03-27,PRK,2,0,2,-7.2,6,,
2023-03-27,RUS,13,9,4,1.692,28,,
2023-03-27,UKR,1,0,1,-2.0,2,,
2023-03-27,USA,60,37,23,-0.237,312,,
2023-03-27,VNM,1,1,0,3.4,1,,
2023-03-27,ZAF,2,2,0,2.35,6,,
2023-03-28,AFR,7,6,1,1.257,69,,
2023-03-28,ARE,8,8,0,2.863,28,,
2023-03-28,ASA,2,2,0,7.2,20,,
2023-03-28,AUS,2,2,0,0.4,2,,
2023-03-28,BEL,1,1,0,0.0,3,,
2023-03-28,BGD,9,5,4,-0.4,116,,
2023-03-28,CAN,6,0,6,-3.5,20,,
2023-03-28,CHN,20,16,4,1.365,76,,
2023-03-28,CRB,1,1,0,0.0,6,,
2023-03-28,CYP,1,1,0,5.2,4,,
2023-03-28,CZE,4,4,0,2.35,20,,
2023-03-28,EGY,2,2,0,0.4,4,,
2023-03-28,EUR,5,4,1,1.48,18,,
2023-03-28,GBR,60,48,12,2.537,305,,
2023-03-28,GMB,2,0,2,-4.0,3,,
2023-03-28,IRN,5,2,3,0.08,17,,
2023-03-28,IRQ,5,5,0,-2.0,6,,
2023-03-28,ISR,3,3,0,2.5,12,,
2023-03-28,ITA,3,3,0,3.133,26,,
2023-03-28,JOR,1,0,1,-6.5,8,,
2023-03-28,JPN,17,14,3,3.541,73,,
2023-03-28,KWT,3,3,0,1.0,12,,
2023-03-28,LKA,8,7,1,0.988,50,,
2023-03-28,MCO,2,2,0,2.35,10,,
2023-03-28,MDV,2,2,0,7.0,10,,
2023-03-28,MEX,1,0,1,-4.4,6,,
2023-03-28,MMR,13,7,6,-0.762,104,,
2023-03-28,MNG,3,3,0,2.667,9,,
2023-03-28,MYS,2,2,0,8.0,10,,
2023-03-28,NAM,6,5,1,0.3,56,,
2023-03-28,NGA,2,0,2,-5.0,6,,
2023-03-28,NLD,3,3,0,2.5,8,,
2023-03-28,NOR,2,2,0,3.4,6,,
2023-03-28,NPL,15,6,9,-1.813,132,,
2023-03-28,PAK,25,16,9,-0.868,404,,
2023-03-28,QAT,2,2,0,2.0,7,,
2023-03-28,RUS,18,18,0,3.55,380,,
2023-03-28,SAU,2,0,2,-10.0,4,,
2023-03-28,SGP,1,0,1,-6.5,6,,
2023-03-28,SWE,2,2,0,7.0,4,,
2023-03-28,THA,6,6,0,2.35,8,,
2023-03-28,UKR,5,5,0,1.48,7,,
2023-03-28,USA,39,28,11,0.431,257,,
2023-03-28,UZB,2,0,2,-5.0,6,,
2023-03-28,VEN,1,0,1,-5.0,6,,
2023-03-29,AFG,4,4,0,1.5,14,,
2023-03-29,AFR,9,5,4,-1.789,250,,
2023-03-29,ARE,5,2,3,-3.86,46,,
2023-03-29,ASA,2,2,0,7.2,40,,
2023-03-29,AUS,8,5,3,-0.875,41,,
2023-03-29,BGD,12,4,8,-1.45,64,,
2023-03-29,CHL,1,1,0,7.0,4,,
2023-03-29,CHN,26,18,8,-0.065,192,,
2023-03-29,EGY,4,4,0,1.175,8,,
2023-03-29,GBR,25,25,0,3.92,54,,
2023-03-29,IRN,2,1,1,0.7,13,,
2023-03-29,JPN,14,12,2,0.593,36,,
2023-03-29,KOR,2,2,0,6.4,12,,
2023-03-29,KWT,8,8,0,3.325,225,,
2023-03-29,LBN,1,0,1,-2.0,10,,
2023-03-29,LKA,24,24,0,3.513,312,,
2023-03-29,MMR,6,4,2,-1.0,14,,
2023-03-29,MNG,4,4,0,2.125,40,,
2023-03-29,MUS,1,1,0,4.0,4,,
2023-03-29,MYS,6,6,0,2.133,15,,
2023-03-29,NAM,4,4,0,1.25,66,,
2023-03-29,NGA,6,0,6,-5.0,8,,
2023-03-29,NPL,4,3,1,3.25,10,,
2023-03-29,OMN,2,2,0,0.2,5,,
2023-03-29,PAK,23,11,12,-3.852,104,,
2023-03-29,RUS,22,21,1,2.041,458,,
2023-03-29,THA,5,5,0,2.68,20,,
2023-03-29,TUR,2,2,0,5.5,24,,
2023-03-29,TWN,2,2,0,2.35,12,,
2023-03-29,UKR,2,2,0,3.0,12,,
2023-03-29,USA,74,51,23,0.334,641,,
2023-03-29,ZAF,3,0,3,-5.0,10,,
2023-03-30,AFR,10,2,8,-4.28,47,,
2023-03-30,ARE,8,7,1,1.75,43,,
2023-03-30,AUS,7,7,0,2.029,10,,
2023-03-30,BEL,4,4,0,2.35,10,,
2023-03-30,BGD,7,5,2,-0.6,20,,
2023-03-30,BTN,5,2,3,-1.2,36,,
2023-03-30,CAN,2,0,2,-2.0,12,,
2023-03-30,CHE,8,8,0,0.75,31,,
2023-03-30,CHN,8,7,1,0.237,56,,
2023-03-30,DEU,29,16,13,-0.345,283,,
2023-03-30,EUR,7,6,1,2.343,48,,
2023-03-30,GBR,29,10,19,-2.224,269,,
2023-03-30,IRQ,3,1,2,-2.667,15,,
2023-03-30,ISR,3,0,3,-7.0,5,,
2023-03-30,JPN,10,10,0,1.42,45,,
2023-03-30,KAZ,2,2,0,8.0,3,,
2023-03-30,KEN,2,2,0,2.35,12,,
2023-03-30,KWT,7,7,0,3.229,100,,
2023-03-30,LKA,18,18,0,1.828,106,,
2023-03-30,MAC,4,4,0,2.35,10,,
2023-03-30,MDV,4,0,4,-4.625,14,,
2023-03-30,MMR,11,7,4,-0.964,94,,
2023-03-30,MUS,1,1,0,3.0,2,,
2023-03-30,NGA,3,0,3,-5.0,4,,
2023-03-30,NOR,1,1,0,0.0,4,,
2023-03-30,NPL,8,6,2,1.175,20,,
2023-03-30,PAK,16,9,7,-0.175,48,,
2023-03-30,RUS,19,15,4,1.163,146,,
2023-03-30,RWA,1,1,0,7.0,32,,
2023-03-30,SGP,5,5,0,2.44,20,,
2023-03-30,UKR,2,2,0,3.0,24,,
2023-03-30,USA,75,62,13,1.303,347,,
2023-03-30,VNM,2,0,2,-5.0,6,,
2023-03-30,ZMB,2,2,0,4.0,2,,
2023-03-31,AFR,4,4,0,1.675,12,,
2023-03-31,ASA,2,2,0,6.5,20,,
2023-03-31,AUS,1,1,0,5.2,5,,
2023-03-31,BGD,20,20,0,2.26,60,,
2023-03-31,BTN,4,2,2,0.5,11,,
2023-03-31,CAN,6,2,4,-4.5,48,,
2023-03-31,CHE,5,5,0,1.0,30,,
2023-03-31,CHL,2,2,0,1.0,36,,
2023-03-31,CHN,12,10,2,1.9,20,,
2023-03-31,DEU,22,18,4,1.873,89,,
2023-03-31,EUR,5,2,3,-0.26,16,,
2023-03-31,FRA,3,2,1,1.6,6,,
2023-03-31,GBR,25,19,6,1.856,92,,
2023-03-31,HKG,6,6,0,1.9,18,,
2023-03-31,ISR,21,18,3,1.214,70,,
2023-03-31,ITA,1,0,1,-10.0,2,,
2023-03-31,JOR,14,0,14,-10.0,46,,
2023-03-31,JPN,11,10,1,1.564,43,,
2023-03-31,KOR,2,2,0,2.35,12,,
2023-03-31,KWT,2,2,0,2.35,20,,
2023-03-31,LKA,14,14,0,1.143,78,,
2023-03-31,LTU,1,1,0,0.0,6,,
2023-03-31,MDV,4,4,0,2.35,4,,
2023-03-31,MEA,4,4,0,2.35,10,,
2023-03-31,MMR,17,15,2,2.482,108,,
2023-03-31,MUS,2,2,0,4.0,8,,
2023-03-31,NAM,1,1,0,3.4,2,,
2023-03-31,NGA,1,0,1,-5.0,8,,
2023-03-31,NLD,6,6,0,2.2,44,,
2023-03-31,NPL,1,1,0,4.0,2,,
2023-03-31,PAK,15,6,9,-3.22,78,,
2023-03-31,PHL,8,8,0,4.0,78,,
2023-03-31,PRT,3,0,3,-10.0,8,,
2023-03-31,RUS,11,11,0,1.736,40,,
2023-03-31,SAU,3,3,0,2.0,14,,
2023-03-31,SGP,11,11,0,3.055,211,,
2023-03-31,THA,5,5,0,1.48,77,,
2023-03-31,TWN,11,11,0,1.736,19,,
2023-03-31,USA,66,58,8,1.442,1889,,
2023-03-31,VNM,3,3,0,0.0,5,,
2023-03-31,ZAF,1,0,1,-5.0,5,,
2023-04-01,ARE,7,6,1,1.529,26,,
2023-04-01,AZE,7,7,0,3.914,28,,
2023-04-01,BGD,15,14,1,2.413,40,,
2023-04-01,BTN,20,20,0,2.69,69,,
2023-04-01,CAN,5,3,2,-1.4,18,,
2023-04-01,CAS,2,2,0,1.0,4,,
2023-04-01,CHN,38,22,16,-1.997,590,,
2023-04-01,DEU,2,0,2,-5.0,2,,
2023-04-01,FRA,16,16,0,2.319,44,,
2023-04-01,GBR,18,11,7,-0.917,45,,
2023-04-01,GRC,2,0,2,-5.0,4,,
2023-04-01,HKG,4,4,0,1.675,8,,
2023-04-01,IDN,9,9,0,3.8,34,,
2023-04-01,ISR,1,1,0,3.4,3,,
2023-04-01,JOR,11,5,6,-5.455,44,,
2023-04-01,JPN,3,3,0,4.667,7,,
2023-04-01,KOR,4,4,0,2.35,4,,
2023-04-01,MDV,1,0,1,-5.0,5,,
2023-04-01,MMR,3,3,0,2.067,39,,
2023-04-01,MYS,3,0,3,-7.333,6,,
2023-04-01,NGA,3,2,1,2.333,30,,
2023-04-01,NLD,12,12,0,2.858,71,,
2023-04-01,NPL,4,4,0,1.0,16,,
2023-04-01,PAK,26,14,12,-1.085,72,,
2023-04-01,PHL,9,9,0,3.978,66,,
2023-04-01,POL,2,0,2,-9.0,12,,
2023-04-01,RUS,11,11,0,1.182,16,,
2023-04-01,SAS,1,1,0,0.0,40,,
2023-04-01,SAU,7,5,2,0.486,32,,
2023-04-01,SDN,2,2,0,7.0,6,,
2023-04-01,SWE,14,7,7,-1.293,85,,
2023-04-01,THA,9,2,7,-4.333,117,,
2023-04-01,UKR,2,1,1,-2.2,8,,
2023-04-01,USA,144,124,20,1.348,2500,,
2023-04-01,UZB,4,4,0,2.35,8,,
2023-04-01,WST,4,4,0,3.175,6,,
2023-04-02,AFG,2,0,2,-5.0,16,,
2023-04-02,ALB,3,3,0,2.2,12,,
2023-04-02,ARE,15,12,3,2.413,106,,
2023-04-02,BGD,15,6,9,-1.987,49,,
2023-04-02,BTN,16,15,1,2.144,38,,
2023-04-02,CAN,8,6,2,-1.288,56,,
2023-04-02,CHN,14,9,5,-2.671,213,,
2023-04-02,DEU,7,2,5,-3.571,38,,
2023-04-02,DOM,2,2,0,4.0,12,,
2023-04-02,FRA,2,0,2,-10.0,4,,
2023-04-02,GBR,10,10,0,2.06,25,,
2023-04-02,IRN,6,6,0,3.0,12,,
2023-04-02,ISR,4,4,0,0.0,22,,
2023-04-02,ITA,1,0,1,-5.0,7,,
2023-04-02,JPN,10,9,1,1.94,70,,
2023-04-02,LKA,5,5,0,4.6,22,,
2023-04-02,MMR,1,1,0,5.2,10,,
2023-04-02,NAM,8,8,0,2.675,96,,
2023-04-02,NGA,6,0,6,-6.333,17,,
2023-04-02,NLD,4,4,0,2.5,18,,
2023-04-02,NPL,23,17,6,0.587,161,,
2023-04-02,NZL,7,4,3,-0.471,132,,
2023-04-02,PAK,21,16,5,1.114,70,,
2023-04-02,PHL,5,5,0,3.4,48,,
2023-04-02,POL,2,2,0,3.0,10,,
2023-04-02,SGP,6,6,0,1.0,380,,
2023-04-02,TUR,2,2,0,7.0,3,,
2023-04-02,USA,164,113,51,-0.785,1642,,
2023-04-02,ZAF,3,0,3,-4.0,16,,
2023-04-02,ZMB,2,2,0,3.0,5,,
2023-04-03,AFG,9,5,4,-2.733,54,,
2023-04-03,ARE,11,11,0,2.809,100,,
2023-04-03,AUS,18,18,0,3.044,28,,
2023-04-03,AUT,1,1,0,4.0,44,,
2023-04-03,AZE,3,3,0,3.8,20,,
2023-04-03,BGD,6,0,6,-6.5,14,,
2023-04-03,BRA,6,6,0,6.267,30,,
2023-04-03,BTN,34,34,0,2.209,242,,
2023-04-03,CAN,18,16,2,-0.161,317,,
2023-04-03,CHN,27,25,2,2.204,158,,
2023-04-03,DEU,1,0,1,-5.0,16,,
2023-04-03,DOM,2,2,0,4.0,6,,
2023-04-03,FRA,3,3,0,2.5,16,,
2023-04-03,GBR,14,9,5,-2.043,147,,
2023-04-03,GHA,6,6,0,6.5,8,,
2023-04-03,ITA,1,1,0,-0.4,4,,
2023-04-03,JPN,12,12,0,2.625,152,,
2023-04-03,KAZ,1,1,0,0.0,32,,
2023-04-03,KOR,2,2,0,2.35,10,,
2023-04-03,LKA,5,4,1,0.9,20,,
2023-04-03,MDV,1,1,0,0.0,2,,
2023-04-03,MEX,1,1,0,3.4,2,,
2023-04-03,MMR,3,0,3,-10.0,176,,
2023-04-03,NAM,5,5,0,2.8,32,,
2023-04-03,NGA,3,3,0,4.167,42,,
2023-04-03,NLD,3,3,0,2.2,8,,
2023-04-03,NOR,1,0,1,-2.0,4,,
2023-04-03,NPL,9,7,2,2.8,38,,
2023-04-03,PAK,38,26,12,-0.5,373,,
2023-04-03,PHL,1,1,0,-2.0,5,,
2023-04-03,QAT,4,4,0,4.0,6,,
2023-04-03,RUS,15,14,1,2.893,26,,
2023-04-03,THA,1,1,0,3.4,4,,
2023-04-03,TUR,2,0,2,-7.5,12,,
2023-04-03,USA,91,68,23,0.024,509,,
2023-04-03,YEM,2,2,0,2.35,8,,
2023-04-03,ZAF,2,2,0,3.4,3,,
2023-04-04,AFG,7,2,5,-3.714,8,,
2023-04-04,ARE,9,6,3,1.633,42,,
2023-04-04,ARG,1,0,1,-2.0,3,,
2023-04-04,AUS,2,2,0,2.35,4,,
2023-04-04,BGD,11,3,8,-6.7,40,,
2023-04-04,BTN,81,81,0,3.363,533,,
2023-04-04,CAN,19,15,4,-1.747,1057,,
2023-04-04,CAS,1,0,1,-7.2,1,,
2023-04-04,CHN,127,83,44,0.106,1091,,
2023-04-04,DEU,5,4,1,0.88,16,,
2023-04-04,DNK,2,0,2,-5.0,6,,
2023-04-04,EGY,1,1,0,0.0,2,,
2023-04-04,FRA,3,2,1,0.0,16,,
2023-04-04,GBR,8,6,2,1.275,57,,
2023-04-04,ISR,8,8,0,2.513,724,,
2023-04-04,JOR,2,2,0,3.4,8,,
2023-04-04,JPN,9,9,0,3.7,56,,
2023-04-04,KAZ,1,1,0,0.0,12,,
2023-04-04,KOR,1,1,0,6.0,5,,
2023-04-04,LKA,7,7,0,2.8,58,,
2023-04-04,MEX,14,6,8,-1.021,43,,
2023-04-04,MLI,2,2,0,1.0,10,,
2023-04-04,MMR,2,2,0,7.4,10,,
2023-04-04,MYS,2,2,0,2.35,12,,
2023-04-04,NAM,2,2,0,7.0,18,,
2023-04-04,NGA,2,0,2,-2.0,2,,
2023-04-04,NLD,3,3,0,1.567,14,,
2023-04-04,NPL,2,0,2,-7.1,20,,
2023-04-04,PAK,19,8,11,-2.205,70,,
2023-04-04,RUS,8,6,2,0.325,17,,
2023-04-04,SAS,1,1,0,4.0,5,,
2023-04-04,SGP,4,4,0,2.35,28,,
2023-04-04,SWE,3,2,1,-0.1,6,,
2023-04-04,THA,5,1,4,-4.0,32,,
2023-04-04,USA,84,54,30,-1.127,546,,
2023-04-04,ZAF,3,0,3,-10.0,6,,
2023-04-05,AFG,3,0,3,-4.0,4,,
2023-04-05,AFR,1,0,1,-5.0,6,,
2023-04-05,ARE,8,8,0,7.0,24,,
2023-04-05,AUS,8,8,0,3.062,16,,
2023-04-05,BGD,12,3,9,-5.367,62,,
2023-04-05,BGR,2,2,0,3.0,4,,
2023-04-05,BHR,4,0,4,-6.5,10,,
2023-04-05,BTN,40,40,0,2.593,442,,
2023-04-05,CAN,11,11,0,0.455,108,,
2023-04-05,CHN,56,35,21,-1.364,458,,
2023-04-05,COL,1,1,0,7.4,6,,
2023-04-05,DEU,2,2,0,2.35,20,,
2023-04-05,EGY,4,4,0,2.35,8,,
2023-04-05,ETH,1,0,1,-5.0,6,,
2023-04-05,EUR,2,0,2,-2.0,6,,
2023-04-05,FIN,1,1,0,0.0,2,,
2023-04-05,GBR,22,13,9,-0.932,160,,
2023-04-05,GHA,1,1,0,6.4,10,,
2023-04-05,GRC,1,1,0,5.0,6,,
2023-04-05,IDN,1,1,0,7.4,2,,
2023-04-05,ISR,3,2,1,0.333,22,,
2023-04-05,ITA,10,10,0,3.01,31,,
2023-04-05,JPN,11,9,2,0.873,48,,
2023-04-05,KGZ,6,6,0,1.0,12,,
2023-04-05,LKA,1,0,1,-6.5,6,,
2023-04-05,MEX,19,5,14,-2.595,149,,
2023-04-05,MLT,1,1,0,3.4,4,,
2023-04-05,MMR,2,1,1,-0.5,10,,
2023-04-05,NGA,2,0,2,-5.0,6,,
2023-04-05,NPL,7,7,0,2.1,21,,
2023-04-05,PAK,7,3,4,-1.8,73,,
2023-04-05,PAN,1,1,0,0.0,2,,
2023-04-05,PHL,6,5,1,3.15,20,,
2023-04-05,RUS,9,9,0,6.889,24,,
