date,chokepoint,n_total,n_tanker,n_cargo,capacity
2022-12-11,malacca,189,81,108,5678032
2022-12-11,suez,71,21,50,3369221
2022-12-12,bab_el_mandeb,69,28,41,3804181
2022-12-12,hormuz,91,51,40,4464536
2022-12-12,malacca,216,87,129,9313242
2022-12-12,suez,63,23,40,2561838
2022-12-13,bab_el_mandeb,62,22,40,2654278
2022-12-13,hormuz,88,57,31,2713505
2022-12-13,malacca,238,99,139,8903093
2022-12-13,suez,67,26,41,3713787
2022-12-14,bab_el_mandeb,72,25,47,3447022
2022-12-14,hormuz,83,47,36,4765267
2022-12-14,malacca,217,85,132,8067174
2022-12-14,suez,86,29,57,3643604
2022-12-15,bab_el_mandeb,71,19,52,2983950
2022-12-15,hormuz,101,63,38,4520754
2022-12-15,malacca,233,92,141,8339475
2022-12-15,suez,77,23,54,3455610
2022-12-16,bab_el_mandeb,77,25,52,3928345
2022-12-16,hormuz,85,52,33,4477721
2022-12-16,malacca,224,99,125,7551273
2022-12-16,suez,53,21,32,2776565
2022-12-17,bab_el_mandeb,69,27,42,3039836
2022-12-17,hormuz,99,62,37,4248645
2022-12-17,malacca,225,80,145,7379416
2022-12-17,suez,76,27,49,3586005
2022-12-18,bab_el_mandeb,75,26,49,2890853
2022-12-18,hormuz,110,69,41,3916378
2022-12-18,malacca,187,83,104,7905551
2022-12-18,suez,59,17,42,2907736
2022-12-19,bab_el_mandeb,64,24,40,2970157
2022-12-19,hormuz,77,40,37,3151270
2022-12-19,malacca,205,87,118,7072268
2022-12-19,suez,76,28,48,3392110
2022-12-20,bab_el_mandeb,74,29,45,3443508
2022-12-20,hormuz,72,43,29,3808192
2022-12-20,malacca,217,91,126,8810341
2022-12-20,suez,71,26,45,3179318
2022-12-21,bab_el_mandeb,72,28,44,3757464
2022-12-21,hormuz,91,57,34,3485567
2022-12-21,malacca,204,83,121,7593666
2022-12-21,suez,69,26,43,3385056
2022-12-22,bab_el_mandeb,61,19,42,2651032
2022-12-22,hormuz,108,75,33,3329166
2022-12-22,malacca,199,71,128,7887106
2022-12-22,suez,75,34,41,3062424
2022-12-23,bab_el_mandeb,73,29,44,3499199
2022-12-23,hormuz,91,59,32,3803932
2022-12-23,malacca,202,74,128,7998664
2022-12-23,suez,71,20,51,3130707
2022-12-24,bab_el_mandeb,76,29,47,3359936
2022-12-24,hormuz,70,39,31,2344853
2022-12-24,malacca,201,86,115,8471311
2022-12-24,suez,81,25,56,3425124
2022-12-25,bab_el_mandeb,82,35,47,3956038
2022-12-25,hormuz,72,45,27,3501534
2022-12-25,malacca,198,73,125,6798899
2022-12-25,suez,70,20,50,3635516
2022-12-26,bab_el_mandeb,61,18,43,1983372
2022-12-26,hormuz,79,49,30,3099612
2022-12-26,malacca,191,81,110,7308142
2022-12-26,suez,76,27,49,3619075
2022-12-27,bab_el_mandeb,84,18,66,3612477
2022-12-27,hormuz,71,39,32,1509170
2022-12-27,malacca,204,89,115,8201705
2022-12-27,suez,71,18,53,3242804
2022-12-28,bab_el_mandeb,73,27,46,3740033
2022-12-28,hormuz,89,59,30,4079786
2022-12-28,malacca,204,80,124,6187992
2022-12-28,suez,57,23,34,2451364
2022-12-29,bab_el_mandeb,78,33,45,3704645
2022-12-29,hormuz,76,46,30,3212864
2022-12-29,malacca,210,81,129,7522123
2022-12-29,suez,69,31,38,2876808
2022-12-30,bab_el_mandeb,65,29,36,3007433
2022-12-30,hormuz,53,36,17,1942855
2022-12-30,malacca,213,99,114,7399067
2022-12-30,suez,73,16,57,2925507
2022-12-31,bab_el_mandeb,82,26,56,3442826
2022-12-31,hormuz,66,37,29,3041442
2022-12-31,malacca,205,81,124,8147910
2022-12-31,suez,77,24,53,3574914
2023-01-01,bab_el_mandeb,77,24,53,3260009
2023-01-01,hormuz,88,50,38,4261725
2023-01-01,malacca,197,77,120,7456142
2023-01-01,suez,65,23,42,2157889
2023-01-02,bab_el_mandeb,81,31,50,3739476
2023-01-02,hormuz,99,60,39,4064781
2023-01-02,malacca,204,84,120,7547428
2023-01-02,suez,63,20,43,3950047
2023-01-03,bab_el_mandeb,63,27,36,2757352
2023-01-03,hormuz,92,53,39,3847704
2023-01-03,malacca,200,71,129,6935258
2023-01-03,suez,81,32,49,2661325
2023-01-04,bab_el_mandeb,76,37,39,3444047
2023-01-04,hormuz,96,58,38,5020261
2023-01-04,malacca,211,91,120,7354447
2023-01-04,suez,59,17,42,2782943
2023-01-05,bab_el_mandeb,78,24,54,3131745
2023-01-05,hormuz,91,51,40,3341622
2023-01-05,malacca,223,93,130,9593114
2023-01-05,suez,88,29,59,3210679
2023-01-06,bab_el_mandeb,94,27,67,4576092
2023-01-06,hormuz,70,46,24,3122461
2023-01-06,malacca,232,89,143,8005885
2023-01-06,suez,71,15,56,3447260
2023-01-07,bab_el_mandeb,76,24,52,3775281
2023-01-07,hormuz,95,62,33,4104111
2023-01-07,malacca,208,91,117,7577794
2023-01-07,suez,74,32,42,3624675
2023-01-08,bab_el_mandeb,63,14,49,2460630
2023-01-08,hormuz,86,51,35,3712959
2023-01-08,malacca,246,99,147,8328567
2023-01-08,suez,64,32,32,2687849
2023-01-09,bab_el_mandeb,77,34,43,3225741
2023-01-09,hormuz,89,55,34,2662382
2023-01-09,malacca,219,89,130,8048643
2023-01-09,suez,43,15,28,2139008
2023-01-10,bab_el_mandeb,60,17,43,3179436
2023-01-10,hormuz,89,49,40,2817405
2023-01-10,malacca,210,81,129,6616043
2023-01-10,suez,93,31,62,4248523
2023-01-11,bab_el_mandeb,70,24,46,3904910
2023-01-11,hormuz,69,37,32,2627169
2023-01-11,malacca,198,89,109,6790329
2023-01-11,suez,76,26,50,3114673
2023-01-12,bab_el_mandeb,64,25,39,2469675
2023-01-12,hormuz,80,46,34,2580778
2023-01-12,malacca,243,85,158,7906277
2023-01-12,suez,67,17,50,2522869
2023-01-13,bab_el_mandeb,57,17,40,2288872
2023-01-13,hormuz,68,40,28,2822390
2023-01-13,malacca,213,76,137,8434394
2023-01-13,suez,81,28,53,3682596
2023-01-14,bab_el_mandeb,74,25,49,3586288
2023-01-14,hormuz,91,55,36,5483156
2023-01-14,malacca,221,94,127,8539146
2023-01-14,suez,64,19,45,3465479
2023-01-15,bab_el_mandeb,83,35,48,4425809
2023-01-15,hormuz,64,31,33,2868965
2023-01-15,malacca,219,91,128,7710480
2023-01-15,suez,67,31,36,2966956
2023-01-16,bab_el_mandeb,87,28,59,3447611
2023-01-16,hormuz,78,49,29,3922792
2023-01-16,malacca,216,88,128,7053628
2023-01-16,suez,78,24,54,3265204
2023-01-17,bab_el_mandeb,68,22,46,2396466
2023-01-17,hormuz,85,53,32,3741976
2023-01-17,malacca,222,92,130,7247424
2023-01-17,suez,61,19,42,3073734
2023-01-18,bab_el_mandeb,72,28,44,3684018
2023-01-18,hormuz,95,58,37,3949740
2023-01-18,malacca,236,94,142,9360018
2023-01-18,suez,75,24,51,2700813
2023-01-19,bab_el_mandeb,72,33,39,3175034
2023-01-19,hormuz,98,55,43,3161880
2023-01-19,malacca,196,70,126,5568301
2023-01-19,suez,81,35,46,3903673
2023-01-20,bab_el_mandeb,73,21,52,3593062
2023-01-20,hormuz,89,57,32,4045077
2023-01-20,malacca,211,96,115,8556194
2023-01-20,suez,64,24,40,3661928
2023-01-21,bab_el_mandeb,72,24,48,2745031
2023-01-21,hormuz,90,54,36,3664046
2023-01-21,malacca,193,81,112,5939218
2023-01-21,suez,86,35,51,3475909
2023-01-22,bab_el_mandeb,78,32,46,3258550
2023-01-22,hormuz,105,64,41,4867604
2023-01-22,malacca,203,74,129,7875222
2023-01-22,suez,67,27,40,2876791
2023-01-23,bab_el_mandeb,66,19,47,2498477
2023-01-23,hormuz,90,55,35,3698600
2023-01-23,malacca,208,91,117,7698009
2023-01-23,suez,67,22,45,3022660
2023-01-24,bab_el_mandeb,63,23,40,2396782
2023-01-24,hormuz,95,50,45,3518985
2023-01-24,malacca,235,77,158,9152201
2023-01-24,suez,55,21,34,3012844
2023-01-25,bab_el_mandeb,72,18,54,3492737
2023-01-25,hormuz,120,72,48,5752607
2023-01-25,malacca,208,77,131,7351325
2023-01-25,suez,80,24,56,3231083
2023-01-26,bab_el_mandeb,73,22,51,3259394
2023-01-26,hormuz,94,60,34,4200373
2023-01-26,malacca,181,78,103,6492345
2023-01-26,suez,85,25,60,3341444
2023-01-27,bab_el_mandeb,57,18,39,2782029
2023-01-27,hormuz,90,57,33,2635494
2023-01-27,malacca,212,75,137,7793123
2023-01-27,suez,74,23,51,3404722
2023-01-28,bab_el_mandeb,69,26,43,3062809
2023-01-28,hormuz,98,61,37,3841414
2023-01-28,malacca,213,84,129,9978326
2023-01-28,suez,69,17,52,2397308
2023-01-29,bab_el_mandeb,76,28,48,3231092
2023-01-29,hormuz,85,54,31,3931479
2023-01-29,malacca,204,79,125,7257277
2023-01-29,suez,66,24,42,3593441
2023-01-30,bab_el_mandeb,56,24,32,2767504
2023-01-30,hormuz,82,52,30,3321122
2023-01-30,malacca,188,71,117,6305497
2023-01-30,suez,70,20,50,2760389
2023-01-31,bab_el_mandeb,69,28,41,3782507
2023-01-31,hormuz,100,57,43,3601385
2023-01-31,malacca,204,80,124,7848494
2023-01-31,suez,68,26,42,3677868
2023-02-01,bab_el_mandeb,79,20,59,4131953
2023-02-01,hormuz,91,61,30,3565279
2023-02-01,malacca,197,69,128,7556255
2023-02-01,suez,50,16,34,2347605
2023-02-02,bab_el_mandeb,93,35,58,4089424
2023-02-02,hormuz,70,48,22,3063280
2023-02-02,malacca,197,67,130,7447366
2023-02-02,suez,77,25,52,3602917
2023-02-03,bab_el_mandeb,68,25,43,2932257
2023-02-03,hormuz,104,63,41,4028700
2023-02-03,malacca,224,84,140,8241049
2023-02-03,suez,75,30,45,3469669
2023-02-04,bab_el_mandeb,68,23,45,3474056
2023-02-04,hormuz,97,63,34,4155419
2023-02-04,malacca,204,88,116,7977975
2023-02-04,suez,78,35,43,3172398
2023-02-05,bab_el_mandeb,87,31,56,3423387
2023-02-05,hormuz,73,46,27,3651134
2023-02-05,malacca,207,78,129,6717831
2023-02-05,suez,67,25,42,3515102
2023-02-06,bab_el_mandeb,67,28,39,3380403
2023-02-06,hormuz,94,56,38,4422273
2023-02-06,malacca,203,86,117,7860672
2023-02-06,suez,56,21,35,2142431
2023-02-07,bab_el_mandeb,75,21,54,3718651
2023-02-07,hormuz,117,68,49,3769213
2023-02-07,malacca,212,76,136,8228822
2023-02-07,suez,70,24,46,3218509
2023-02-08,bab_el_mandeb,72,28,44,3320014
2023-02-08,hormuz,91,56,35,4675367
2023-02-08,malacca,233,89,144,8486431
2023-02-08,suez,58,17,41,2530622
2023-02-09,bab_el_mandeb,67,22,45,3166584
2023-02-09,hormuz,91,52,39,4635690
2023-02-09,malacca,198,66,132,9002742
2023-02-09,suez,76,24,52,3587321
2023-02-10,bab_el_mandeb,54,19,35,1747844
2023-02-10,hormuz,70,41,29,2889992
2023-02-10,malacca,174,65,109,5670910
2023-02-10,suez,86,32,54,3407394
2023-02-11,bab_el_mandeb,60,23,37,2553463
2023-02-11,hormuz,58,39,19,1986187
2023-02-11,malacca,204,79,125,6678401
2023-02-11,suez,68,24,44,3556155
2023-02-12,bab_el_mandeb,64,27,37,3056814
2023-02-12,hormuz,117,71,46,4163888
2023-02-12,malacca,219,97,122,7036176
2023-02-12,suez,76,21,55,3597545
2023-02-13,bab_el_mandeb,68,30,38,2819781
2023-02-13,hormuz,114,75,39,4290113
2023-02-13,malacca,201,79,122,7485547
2023-02-13,suez,59,23,36,2446629
2023-02-14,bab_el_mandeb,67,24,43,3274424
2023-02-14,hormuz,68,45,23,2357828
2023-02-14,malacca,218,81,137,7105313
2023-02-14,suez,90,33,57,3790803
2023-02-15,bab_el_mandeb,72,24,48,3513562
2023-02-15,hormuz,60,33,27,1942765
2023-02-15,malacca,200,79,121,7343519
2023-02-15,suez,73,24,49,2936863
2023-02-16,bab_el_mandeb,73,24,49,3308411
2023-02-16,hormuz,148,87,61,5880281
2023-02-16,malacca,230,92,138,8317934
2023-02-16,suez,74,25,49,3107851
2023-02-17,bab_el_mandeb,60,20,40,2710864
2023-02-17,hormuz,116,68,48,4874019
2023-02-17,malacca,199,87,112,9106644
2023-02-17,suez,53,21,32,2512445
2023-02-18,bab_el_mandeb,67,30,37,3737430
2023-02-18,hormuz,84,50,34,3475708
2023-02-18,malacca,207,95,112,7277507
2023-02-18,suez,72,39,33,3619787
2023-02-19,bab_el_mandeb,64,26,38,2459020
2023-02-19,hormuz,82,47,35,3193019
2023-02-19,malacca,212,85,127,7496635
2023-02-19,suez,61,24,37,3457983
2023-02-20,bab_el_mandeb,88,26,62,3794958
2023-02-20,hormuz,108,61,47,3426123
2023-02-20,malacca,215,87,128,9286310
2023-02-20,suez,80,29,51,3398267
2023-02-21,bab_el_mandeb,73,22,51,2540893
2023-02-21,hormuz,102,49,53,2959796
2023-02-21,malacca,217,80,137,7980296
2023-02-21,suez,73,30,43,3094848
2023-02-22,bab_el_mandeb,79,36,43,3276189
2023-02-22,hormuz,126,81,45,5118649
2023-02-22,malacca,214,88,126,9252290
2023-02-22,suez,65,26,39,3185690
2023-02-23,bab_el_mandeb,77,30,47,3760852
2023-02-23,hormuz,91,54,37,4249960
2023-02-23,malacca,188,65,123,4837013
2023-02-23,suez,78,22,56,3039999
2023-02-24,bab_el_mandeb,62,20,42,3181275
2023-02-24,hormuz,134,86,48,6211834
2023-02-24,malacca,198,77,121,6696324
2023-02-24,suez,68,28,40,3446505
2023-02-25,bab_el_mandeb,60,25,35,2761402
2023-02-25,hormuz,117,62,55,4558979
2023-02-25,malacca,209,78,131,5965437
2023-02-25,suez,59,19,40,2510191
2023-02-26,bab_el_mandeb,62,24,38,2774895
2023-02-26,hormuz,131,78,53,6096674
2023-02-26,malacca,206,76,130,8105109
2023-02-26,suez,83,33,50,3805551
2023-02-27,bab_el_mandeb,70,18,52,3067850
2023-02-27,hormuz,93,64,29,3821270
2023-02-27,malacca,198,81,117,7944773
2023-02-27,suez,56,22,34,2457541
2023-02-28,bab_el_mandeb,72,19,53,3322149
2023-02-28,hormuz,105,56,49,4830143
2023-02-28,malacca,204,78,126,7442814
2023-02-28,suez,74,27,47,3017440
2023-03-01,bab_el_mandeb,80,30,50,3084243
2023-03-01,hormuz,99,59,40,3725615
2023-03-01,malacca,226,88,138,8342092
2023-03-01,suez,73,23,50,3141541
2023-03-02,bab_el_mandeb,82,29,53,3692080
2023-03-02,hormuz,89,54,35,3379029
2023-03-02,malacca,223,95,128,8203987
2023-03-02,suez,52,12,40,1974222
2023-03-03,bab_el_mandeb,66,17,49,2620533
2023-03-03,hormuz,89,53,36,4645468
2023-03-03,malacca,202,90,112,7498089
2023-03-03,suez,71,23,48,3000062
2023-03-04,bab_el_mandeb,72,27,45,3399735
2023-03-04,hormuz,72,43,29,3410447
2023-03-04,malacca,187,64,123,6388652
2023-03-04,suez,64,23,41,3517395
2023-03-05,bab_el_mandeb,72,36,36,3204407
2023-03-05,hormuz,101,74,27,4965864
2023-03-05,malacca,233,93,140,8783076
2023-03-05,suez,60,17,43,3548477
2023-03-06,bab_el_mandeb,51,19,32,2184810
2023-03-06,hormuz,126,67,59,4007055
2023-03-06,malacca,226,83,143,9449976
2023-03-06,suez,87,28,59,3052361
2023-03-07,bab_el_mandeb,72,17,55,3447891
2023-03-07,hormuz,131,78,53,5323611
2023-03-07,malacca,226,81,145,7447360
2023-03-07,suez,92,31,61,3776833
2023-03-08,bab_el_mandeb,66,23,43,3556236
2023-03-08,hormuz,121,71,50,4753233
2023-03-08,malacca,218,98,120,7539596
2023-03-08,suez,61,20,41,2274844
2023-03-09,bab_el_mandeb,87,29,58,3320651
2023-03-09,hormuz,123,65,58,4034282
2023-03-09,malacca,186,64,122,8254150
2023-03-09,suez,70,31,39,4034315
2023-03-10,bab_el_mandeb,69,15,54,3016743
2023-03-10,hormuz,113,65,48,3500183
2023-03-10,malacca,209,81,128,7571342
2023-03-10,suez,79,38,41,3192913
2023-03-11,bab_el_mandeb,65,19,46,2631849
2023-03-11,hormuz,133,85,48,5036495
2023-03-11,malacca,214,90,124,8397820
2023-03-11,suez,66,22,44,3985463
2023-03-12,bab_el_mandeb,70,25,45,3612525
2023-03-12,hormuz,114,71,43,4678050
2023-03-12,malacca,231,86,145,8119924
2023-03-12,suez,85,33,52,3543314
2023-03-13,bab_el_mandeb,70,29,41,4214132
2023-03-13,hormuz,103,61,42,4275603
2023-03-13,malacca,208,75,133,8761867
2023-03-13,suez,70,19,51,4097168
2023-03-14,bab_el_mandeb,72,37,35,3937420
2023-03-14,hormuz,108,69,39,4650083
2023-03-14,malacca,192,72,120,7245249
2023-03-14,suez,84,33,51,3524319
2023-03-15,bab_el_mandeb,63,28,35,3131976
2023-03-15,hormuz,77,51,26,3449235
2023-03-15,malacca,203,72,131,7718118
2023-03-15,suez,75,31,44,3185762
2023-03-16,bab_el_mandeb,74,24,50,3188480
2023-03-16,hormuz,98,55,43,4193488
2023-03-16,malacca,236,106,130,10046673
2023-03-16,suez,71,28,43,2899211
2023-03-17,bab_el_mandeb,93,33,60,3879615
2023-03-17,hormuz,98,56,42,3154175
2023-03-17,malacca,212,92,120,6511409
2023-03-17,suez,71,23,48,3545492
2023-03-18,bab_el_mandeb,78,29,49,3546379
2023-03-18,hormuz,104,65,39,4039164
2023-03-18,malacca,223,90,133,8579396
2023-03-18,suez,67,23,44,3240934
2023-03-19,bab_el_mandeb,84,32,52,3805173
2023-03-19,hormuz,112,68,44,4691643
2023-03-19,malacca,223,78,145,7943789
2023-03-19,suez,82,30,52,3713957
2023-03-20,bab_el_mandeb,77,19,58,3583260
2023-03-20,hormuz,99,55,44,4021626
2023-03-20,malacca,211,72,139,5941543
2023-03-20,suez,72,33,39,3920014
2023-03-21,bab_el_mandeb,73,22,51,3876078
2023-03-21,hormuz,77,44,33,2648366
2023-03-21,malacca,209,82,127,8032568
2023-03-21,suez,69,25,44,3491235
2023-03-22,bab_el_mandeb,68,20,48,3102351
2023-03-22,hormuz,71,37,34,2991626
2023-03-22,malacca,230,87,143,9443966
2023-03-22,suez,92,28,64,4036879
2023-03-23,bab_el_mandeb,65,28,37,3282003
2023-03-23,hormuz,67,42,25,3246656
2023-03-23,malacca,194,71,123,6733782
2023-03-23,suez,58,26,32,3358887
2023-03-24,bab_el_mandeb,82,29,53,4000897
2023-03-24,hormuz,49,31,18,2988181
2023-03-24,malacca,203,77,126,7633735
2023-03-24,suez,77,29,48,3801602
2023-03-25,bab_el_mandeb,62,28,34,3225459
2023-03-25,hormuz,81,49,32,2408811
2023-03-25,malacca,242,97,145,8374876
2023-03-25,suez,66,17,49,2607800
2023-03-26,bab_el_mandeb,62,29,33,3139839
2023-03-26,hormuz,91,58,33,4618475
2023-03-26,malacca,212,84,128,7277540
2023-03-26,suez,56,19,37,2894176
2023-03-27,bab_el_mandeb,78,26,52,4078375
2023-03-27,hormuz,64,43,21,2533533
2023-03-27,malacca,219,93,126,9542202
2023-03-27,suez,82,23,59,3448315
2023-03-28,bab_el_mandeb,87,29,58,4295132
2023-03-28,hormuz,64,41,23,2886849
2023-03-28,malacca,255,97,158,9014618
2023-03-28,suez,80,30,50,4336963
2023-03-29,bab_el_mandeb,80,26,54,3787228
2023-03-29,hormuz,84,43,41,3351851
2023-03-29,malacca,210,85,125,7254203
2023-03-29,suez,62,22,40,3437325
2023-03-30,bab_el_mandeb,71,24,47,2846834
2023-03-30,hormuz,113,64,49,4306118
2023-03-30,malacca,239,98,141,8863526
2023-03-30,suez,62,30,32,3149564
2023-03-31,bab_el_mandeb,75,30,45,3461997
2023-03-31,hormuz,126,76,50,5400836
2023-03-31,malacca,222,93,129,7880899
2023-03-31,suez,64,26,38,3611241
2023-04-01,bab_el_mandeb,68,31,37,3402382
2023-04-01,hormuz,123,66,57,4289683
2023-04-01,malacca,200,73,127,7504004
2023-04-01,suez,89,26,63,3682376
2023-04-02,bab_el_mandeb,67,24,43,3139482
2023-04-02,hormuz,77,55,22,4045170
2023-04-02,malacca,212,85,127,7788998
2023-04-02,suez,61,16,45,2860707
2023-04-03,bab_el_mandeb,72,25,47,3523683
2023-04-03,hormuz,74,46,28,3156388
2023-04-03,malacca,231,90,141,9655928
2023-04-03,suez,88,33,55,3874008
2023-04-04,bab_el_mandeb,59,20,39,2758016
2023-04-04,hormuz,79,44,35,2835411
2023-04-04,malacca,246,109,137,10060178
2023-04-04,suez,55,23,32,3046113
2023-04-05,bab_el_mandeb,82,29,53,4022432
2023-04-05,hormuz,93,57,36,3781398
2023-04-05,malacca,211,75,136,8414760
2023-04-05,suez,94,36,58,3360620
2023-04-06,bab_el_mandeb,83,24,59,3333679
2023-04-06,hormuz,128,75,53,5393650
2023-04-06,malacca,231,95,136,7901388
2023-04-06,suez,63,19,44,3160594
2023-04-07,bab_el_mandeb,79,28,51,3733526
2023-04-07,hormuz,95,54,41,3831671
2023-04-07,malacca,208,78,130,7797182
2023-04-07,suez,79,29,50,3775097
2023-04-08,bab_el_mandeb,68,20,48,3245505
2023-04-08,hormuz,107,67,40,4593047
2023-04-08,malacca,237,97,140,9514504
2023-04-08,suez,81,19,62,3741938
2023-04-09,bab_el_mandeb,60,23,37,2495024
2023-04-09,hormuz,121,82,39,4637963
2023-04-09,malacca,208,85,123,6412421
2023-04-09,suez,70,28,42,2861786
2023-04-10,bab_el_mandeb,62,29,33,3167029
2023-04-10,hormuz,107,63,44,3926363
2023-04-10,malacca,219,78,141,7120615
2023-04-10,suez,85,31,54,3634777
2023-04-11,bab_el_mandeb,79,27,52,4090847
2023-04-11,hormuz,121,63,58,5186836
2023-04-11,malacca,221,88,133,9197506
2023-04-11,suez,65,22,43,3321016
2023-04-12,bab_el_mandeb,64,24,40,3498240
2023-04-12,hormuz,101,67,34,3705367
2023-04-12,malacca,226,96,130,8658451
2023-04-12,suez,89,38,51,3634316
2023-04-13,bab_el_mandeb,76,21,55,3547840
2023-04-13,hormuz,110,70,40,4842528
2023-04-13,malacca,237,93,144,11024359
2023-04-13,suez,72,26,46,3321507
2023-04-14,bab_el_mandeb,79,27,52,3024525
2023-04-14,hormuz,104,65,39,4064361
2023-04-14,malacca,204,74,130,8040926
2023-04-14,suez,80,22,58,3174583
2023-04-15,bab_el_mandeb,74,29,45,2973906
2023-04-15,hormuz,90,56,34,3294417
2023-04-15,malacca,242,93,149,8948076
2023-04-15,suez,71,24,47,4101806
2023-04-16,bab_el_mandeb,74,30,44,4108735
2023-04-16,hormuz,91,57,34,4782863
2023-04-16,malacca,216,68,148,8270024
2023-04-16,suez,76,24,52,3463338
2023-04-17,bab_el_mandeb,89,29,60,4305006
2023-04-17,hormuz,94,56,38,3849947
2023-04-17,malacca,236,92,144,9136256
2023-04-17,suez,75,30,45,3543527
2023-04-18,bab_el_mandeb,72,19,53,3440995
2023-04-18,hormuz,103,62,41,4579908
2023-04-18,malacca,219,77,142,9370372
2023-04-18,suez,75,31,44,3650703
2023-04-19,bab_el_mandeb,91,36,55,4186737
2023-04-19,hormuz,110,70,40,3764393
2023-04-19,malacca,245,86,159,9264408
2023-04-19,suez,81,29,52,3922268
2023-04-20,bab_el_mandeb,62,21,41,2698621
2023-04-20,hormuz,157,102,55,5883724
2023-04-20,malacca,208,75,133,8280939
2023-04-20,suez,93,35,58,4430329
2023-04-21,bab_el_mandeb,78,33,45,4301795
2023-04-21,hormuz,122,67,55,5277051
2023-04-21,malacca,223,93,130,10442241
2023-04-21,suez,71,27,44,3583618
2023-04-22,bab_el_mandeb,80,27,53,3885515
2023-04-22,hormuz,145,83,62,6109442
2023-04-22,malacca,200,85,115,6692833
2023-04-22,suez,72,30,42,3451127
2023-04-23,bab_el_mandeb,63,21,42,3404318
2023-04-23,hormuz,109,63,46,5184439
2023-04-23,malacca,207,74,133,8168938
2023-04-23,suez,86,28,58,3845356
2023-04-24,bab_el_mandeb,82,34,48,4036346
2023-04-24,hormuz,106,66,40,3608219
2023-04-24,malacca,201,73,128,6295031
2023-04-24,suez,73,28,45,3344840
2023-04-25,bab_el_mandeb,76,28,48,4001450
2023-04-25,hormuz,106,66,40,4511949
2023-04-25,malacca,239,93,146,9763614
2023-04-25,suez,77,32,45,2917448
2023-04-26,bab_el_mandeb,94,34,60,4699413
2023-04-26,hormuz,83,52,31,2934030
2023-04-26,malacca,230,83,147,10337191
2023-04-26,suez,75,28,47,4142510
2023-04-27,bab_el_mandeb,74,30,44,3003191
2023-04-27,hormuz,101,58,43,4252106
2023-04-27,malacca,228,85,143,10332424
2023-04-27,suez,87,27,60,3807282
2023-04-28,bab_el_mandeb,77,24,53,4071008
2023-04-28,hormuz,101,60,41,3091681
2023-04-28,malacca,203,81,122,6928524
2023-04-28,suez,78,24,54,4016964
2023-04-29,bab_el_mandeb,80,26,54,3366429
2023-04-29,hormuz,107,71,36,4875637
2023-04-29,malacca,219,90,129,9401874
2023-04-29,suez,71,25,46,3317651
2023-04-30,bab_el_mandeb,70,23,47,3442909
2023-04-30,hormuz,85,55,30,2977488
